brand,product_name,price,discount,link,similarity_score
KETCH,Men Slim Fit Checkered Casual Shirt,359,60,https://www.flipkart.com/ketch-men-checkered-casual-white-shirt/p/itm0a0f5af491e70?pid=SHTG8GMYJQRSJZZK&lid=LSTSHTG8GMYJQRSJZZKUMFJDM&marketplace=FLIPKART&store=clo%2Fash&srno=b_6_213&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L2_view-all&fm=organic&iid=05b3e0ea-a6dc-48d0-8513-afce6443cc22.SHTG8GMYJQRSJZZK.SEARCH&ppt=None&ppn=None&ssid=guqhb34ce80000001684583246665,0.1362763414390864
COMBRAIDED,Men Slim Fit Checkered Slim Collar Casual Shirt,319,68,https://www.flipkart.com/combraided-men-checkered-casual-red-blue-shirt/p/itm47aad3179e46e?pid=SHTG6BX7ZP4SFATW&lid=LSTSHTG6BX7ZP4SFATWKNHZ7J&marketplace=FLIPKART&store=clo%2Fash&srno=b_6_229&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L2_view-all&fm=organic&iid=05b3e0ea-a6dc-48d0-8513-afce6443cc22.SHTG6BX7ZP4SFATW.SEARCH&ppt=None&ppn=None&ssid=guqhb34ce80000001684583246665,0.10371551133313005
BLIVE,Men Solid High Neck Black T-Shirt,249,87,https://www.flipkart.com/blive-solid-men-high-neck-black-t-shirt/p/itmb3bdcee9d9ebc?pid=TSHGMR2YWTADWHZT&lid=LSTTSHGMR2YWTADWHZT47VLOF&marketplace=FLIPKART&store=clo%2Fash&srno=b_6_233&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L2_view-all&fm=organic&iid=05b3e0ea-a6dc-48d0-8513-afce6443cc22.TSHGMR2YWTADWHZT.SEARCH&ppt=None&ppn=None&ssid=guqhb34ce80000001684583246665,0.31878402175377923
NB NICKY BOY,Men Printed Round Neck White T-Shirt,239,64,https://www.flipkart.com/nb-nicky-boy-printed-men-round-neck-white-t-shirt/p/itmf97b1b720a524?pid=TSHGGHQM9HFUMU9H&lid=LSTTSHGGHQM9HFUMU9H8JLBHW&marketplace=FLIPKART&store=clo%2Fash&srno=b_7_249&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L2_view-all&fm=organic&iid=958baafc-815b-4f76-b919-4fdbe2c99532.TSHGGHQM9HFUMU9H.SEARCH&ppt=None&ppn=None&ssid=x91r538yio0000001684583260646,0.1362763414390864
Foxter,Men Slim Fit Self Design Casual Shirt,349,81,https://www.flipkart.com/foxter-men-self-design-casual-white-shirt/p/itmece5a0d07b338?pid=SHTGNKYDUY8HFQDY&lid=LSTSHTGNKYDUY8HFQDY58G6BI&marketplace=FLIPKART&store=clo%2Fash&srno=b_7_253&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L2_view-all&fm=organic&iid=958baafc-815b-4f76-b919-4fdbe2c99532.SHTGNKYDUY8HFQDY.SEARCH&ppt=None&ppn=None&ssid=x91r538yio0000001684583260646,0.12536693798731732
AUSK,"Men Striped Round Neck White, Black T-Shirt",289,80,https://www.flipkart.com/ausk-striped-men-round-neck-white-black-t-shirt/p/itm063bc25382675?pid=TSHGBKQNTVYZGZ73&lid=LSTTSHGBKQNTVYZGZ73O1K8LF&marketplace=FLIPKART&store=clo%2Fash&srno=b_7_265&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L2_view-all&fm=organic&iid=958baafc-815b-4f76-b919-4fdbe2c99532.TSHGBKQNTVYZGZ73.SEARCH&ppt=None&ppn=None&ssid=x91r538yio0000001684583260646,0.2910691023819054
Gentino,Men Solid Polo Neck Orange T-Shirt,349,61,https://www.flipkart.com/gentino-solid-men-polo-neck-orange-t-shirt/p/itm41ace885747f5?pid=TSHFNJYBVHTWSY3E&lid=LSTTSHFNJYBVHTWSY3EYBOURX&marketplace=FLIPKART&store=clo%2Fash&srno=b_7_273&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L2_view-all&fm=organic&iid=958baafc-815b-4f76-b919-4fdbe2c99532.TSHFNJYBVHTWSY3E.SEARCH&ppt=None&ppn=None&ssid=x91r538yio0000001684583260646,0.1362763414390864
Peter England University,Men Super Slim Fit Self Design Casual Shirt,659,45,https://www.flipkart.com/peter-england-university-men-self-design-casual-white-shirt/p/itm341339bf3669e?pid=SHTG3XS3Y2TN3WRH&lid=LSTSHTG3XS3Y2TN3WRHHOLTB5&marketplace=FLIPKART&store=clo%2Fash&srno=b_8_285&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L2_view-all&fm=organic&iid=4fa6e859-f09f-4dbb-90e4-40d470a86200.SHTG3XS3Y2TN3WRH.SEARCH&ppt=None&ppn=None&ssid=3v23fboocw0000001684583274506,0.11671773546032795
London Hills,Men Striped Hooded Neck Pink T-Shirt,449,65,https://www.flipkart.com/london-hills-striped-men-hooded-neck-pink-t-shirt/p/itmf148db8f2ffeb?pid=TSHGGTH3ZZZJFJFR&lid=LSTTSHGGTH3ZZZJFJFRCAR7OC&marketplace=FLIPKART&store=clo%2Fash&srno=b_8_305&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L2_view-all&fm=organic&iid=4fa6e859-f09f-4dbb-90e4-40d470a86200.TSHGGTH3ZZZJFJFR.SEARCH&ppt=None&ppn=None&ssid=3v23fboocw0000001684583274506,0.1362763414390864
Reya,Men Striped Round Neck Black T-Shirt,291,80,https://www.flipkart.com/reya-striped-men-round-neck-black-t-shirt/p/itmc0f20f32e872c?pid=TSHFURHKF9Q3QGH6&lid=LSTTSHFURHKF9Q3QGH6HSYZWN&marketplace=FLIPKART&store=clo%2Fash&srno=b_8_309&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L2_view-all&fm=organic&iid=4fa6e859-f09f-4dbb-90e4-40d470a86200.TSHFURHKF9Q3QGH6.SEARCH&ppt=None&ppn=None&ssid=3v23fboocw0000001684583274506,0.31878402175377923
PARX,Men Solid Polo Neck White T-Shirt,525,52,https://www.flipkart.com/parx-solid-men-polo-neck-white-t-shirt/p/itm745ffe1a62170?pid=TSHGZEQVJVBVHNWV&lid=LSTTSHGZEQVJVBVHNWVLIDYDA&marketplace=FLIPKART&store=clo%2Fash&srno=b_8_313&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L2_view-all&fm=organic&iid=4fa6e859-f09f-4dbb-90e4-40d470a86200.TSHGZEQVJVBVHNWV.SEARCH&ppt=None&ppn=None&ssid=3v23fboocw0000001684583274506,0.1362763414390864
AUSK,"Men Color Block Polo Neck Blue, Red, White T-Shirt",329,78,https://www.flipkart.com/ausk-color-block-men-polo-neck-blue-red-white-t-shirt/p/itmddb9234e0bdba?pid=TSHGHZDZJSC6GFJR&lid=LSTTSHGHZDZJSC6GFJRJTMEOB&marketplace=FLIPKART&store=clo%2Fash&srno=b_8_317&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L2_view-all&fm=organic&iid=en_h0P4SA3sCRzTntI8Wd0QygCxqCMBJizTIO8upmjAd%2ByJR8BwXvr2yW4nlD8xe69oNc4DofDvQKlba8gvP2Bc%2Bg%3D%3D&ppt=None&ppn=None&ssid=3v23fboocw0000001684583274506,0.10964258683453854
FTX,Pack of 4 Men Solid Round Neck Multicolor T-Shirt,469,68,https://www.flipkart.com/ftx-solid-men-round-neck-multicolor-t-shirt/p/itm1dc6245dad1d0?pid=TSHGDSQPQSJRKFZV&lid=LSTTSHGDSQPQSJRKFZV0EE2LM&marketplace=FLIPKART&store=clo%2Fash&srno=b_9_329&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L2_view-all&fm=organic&iid=07edcaa3-2d45-4798-82fb-e9f06a839add.TSHGDSQPQSJRKFZV.SEARCH&ppt=None&ppn=None&ssid=0s6bs7ivnk0000001684583286885,0.11671773546032795
Majestic Man,Men Slim Fit Solid Spread Collar Casual Shirt,469,68,https://www.flipkart.com/majestic-man-men-solid-casual-white-shirt/p/itm15001218b2c36?pid=SHTFVQX4GCGKQGHU&lid=LSTSHTFVQX4GCGKQGHU2CREQM&marketplace=FLIPKART&store=clo%2Fash&srno=b_9_349&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L2_view-all&fm=organic&iid=07edcaa3-2d45-4798-82fb-e9f06a839add.SHTFVQX4GCGKQGHU.SEARCH&ppt=None&ppn=None&ssid=0s6bs7ivnk0000001684583286885,0.11671773546032795
EyeBogler,Men Color Block Polo Neck Multicolor T-Shirt,389,70,https://www.flipkart.com/eyebogler-color-block-men-polo-neck-multicolor-t-shirt/p/itmc43150acf25d0?pid=TSHGDF96YUFNYCFS&lid=LSTTSHGDF96YUFNYCFSKPJQJD&marketplace=FLIPKART&store=clo%2Fash&srno=b_9_353&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L2_view-all&fm=organic&iid=07edcaa3-2d45-4798-82fb-e9f06a839add.TSHGDF96YUFNYCFS.SEARCH&ppt=None&ppn=None&ssid=0s6bs7ivnk0000001684583286885,0.12536693798731732
INKKR,Men Solid Round Neck Beige T-Shirt,199,66,https://www.flipkart.com/inkkr-solid-men-round-neck-beige-t-shirt/p/itm96ebba85d3caa?pid=TSHGKK2ESCNRGAGM&lid=LSTTSHGKK2ESCNRGAGM22EH23&marketplace=FLIPKART&store=clo%2Fash&srno=b_10_369&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L2_view-all&fm=organic&iid=03aea6b2-687c-4375-bd8f-91210a72a582.TSHGKK2ESCNRGAGM.SEARCH&ppt=None&ppn=None&ssid=main33p1wg0000001684583301390,0.1362763414390864
EyeBogler,Men Solid V Neck Blue T-Shirt,289,77,https://www.flipkart.com/eyebogler-solid-men-v-neck-blue-t-shirt/p/itm7313ab3356dc9?pid=TSHFZGNPCUHG6TFE&lid=LSTTSHFZGNPCUHG6TFEZNJP9M&marketplace=FLIPKART&store=clo%2Fash&srno=b_10_373&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L2_view-all&fm=organic&iid=03aea6b2-687c-4375-bd8f-91210a72a582.TSHFZGNPCUHG6TFE.SEARCH&ppt=None&ppn=None&ssid=main33p1wg0000001684583301390,0.1362763414390864
THE DRY STATE,Men Solid Round Neck Pink T-Shirt,349,73,https://www.flipkart.com/dry-state-solid-men-round-neck-pink-t-shirt/p/itmded7e0a00df1b?pid=TSHGDRG5FQWXZACQ&lid=LSTTSHGDRG5FQWXZACQNARIZZ&marketplace=FLIPKART&store=clo%2Fash&srno=b_10_385&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L2_view-all&fm=organic&iid=03aea6b2-687c-4375-bd8f-91210a72a582.TSHGDRG5FQWXZACQ.SEARCH&ppt=None&ppn=None&ssid=main33p1wg0000001684583301390,0.1362763414390864
EyeBogler,Men Striped Round Neck Blue T-Shirt,269,79,https://www.flipkart.com/eyebogler-striped-men-round-neck-blue-t-shirt/p/itmb563e3134dade?pid=TSHG9AZB2HZFSGHZ&lid=LSTTSHG9AZB2HZFSGHZDVYILH&marketplace=FLIPKART&store=clo%2Fash&srno=b_11_425&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L2_view-all&fm=organic&iid=7ad2b601-585f-4315-a924-dad6f1c15b4e.TSHG9AZB2HZFSGHZ.SEARCH&ppt=None&ppn=None&ssid=fi1544p5b40000001684583312595,0.1362763414390864
REEBOK,RBK COT TEE Men Solid Round Neck Blue T-Shirt,649,50,https://www.flipkart.com/reebok-solid-men-round-neck-blue-t-shirt/p/itmc4b79db17e357?pid=TSHGFAAZQWQY5BPV&lid=LSTTSHGFAAZQWQY5BPVHQTWMO&marketplace=FLIPKART&store=clo%2Fash&srno=b_11_429&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L2_view-all&fm=organic&iid=7ad2b601-585f-4315-a924-dad6f1c15b4e.TSHGFAAZQWQY5BPV.SEARCH&ppt=None&ppn=None&ssid=fi1544p5b40000001684583312595,0.10964258683453854
HIGHLANDER,Men Slim Fit Checkered Cut Away Collar Casual Shirt,436,65,https://www.flipkart.com/highlander-men-checkered-casual-yellow-shirt/p/itm468f48d5abafa?pid=SHTG3QKTHN63H7KH&lid=LSTSHTG3QKTHN63H7KHVVMLNI&marketplace=FLIPKART&store=clo%2Fash&srno=b_12_449&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L2_view-all&fm=organic&iid=9b0536d2-bf59-4bc1-85cc-3bc951a3a091.SHTG3QKTHN63H7KH.SEARCH&ppt=None&ppn=None&ssid=qat2n2s5c00000001684583326584,0.10964258683453854
TRIPR,Men Printed Hooded Neck Red T-Shirt,359,74,https://www.flipkart.com/tripr-printed-men-hooded-neck-red-t-shirt/p/itm945f2c551636d?pid=TSHG4U95SYYT4BYZ&lid=LSTTSHG4U95SYYT4BYZIOSS7C&marketplace=FLIPKART&store=clo%2Fash&srno=b_12_453&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L2_view-all&fm=organic&iid=9b0536d2-bf59-4bc1-85cc-3bc951a3a091.TSHG4U95SYYT4BYZ.SEARCH&ppt=None&ppn=None&ssid=qat2n2s5c00000001684583326584,0.1362763414390864
ADIDAS,Men Printed Crew Neck White T-Shirt,"1,453",41,https://www.flipkart.com/adidas-printed-men-crew-neck-white-t-shirt/p/itm1469715ca39ae?pid=TSHGAHUKQDH2GVTM&lid=LSTTSHGAHUKQDH2GVTM4NNAGX&marketplace=FLIPKART&store=clo%2Fash&srno=b_12_461&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L2_view-all&fm=organic&iid=en_MzBsucr0yDCz8yN%2FduaCClK5DME%2F9SVNJU7XcHiedRcBRGacqTMDNSzRhjC7spKNzu1O%2FRygAxMX6tesAvMZAA%3D%3D&ppt=None&ppn=None&ssid=qat2n2s5c00000001684583326584,0.1362763414390864
FUBAR,Men Slim Fit Striped Mandarin Collar Casual Shirt,419,72,https://www.flipkart.com/fubar-men-striped-casual-purple-shirt/p/itmfd7fqvvjgxvp2?pid=SHTFD6SZZVXYFGV8&lid=LSTSHTFD6SZZVXYFGV8SMPCM1&marketplace=FLIPKART&store=clo%2Fash&srno=b_12_465&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L2_view-all&fm=organic&iid=9b0536d2-bf59-4bc1-85cc-3bc951a3a091.SHTFD6SZZVXYFGV8.SEARCH&ppt=None&ppn=None&ssid=qat2n2s5c00000001684583326584,0.11671773546032795
PUMA,x 1DER Men Printed Round Neck Blue T-Shirt,449,70,https://www.flipkart.com/puma-printed-men-round-neck-blue-t-shirt/p/itmbb493bd023869?pid=TSHGBDTZFMZWGHZ3&lid=LSTTSHGBDTZFMZWGHZ3QGIAGK&marketplace=FLIPKART&store=clo%2Fash&srno=b_12_473&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L2_view-all&fm=organic&iid=9b0536d2-bf59-4bc1-85cc-3bc951a3a091.TSHGBDTZFMZWGHZ3.SEARCH&ppt=None&ppn=None&ssid=qat2n2s5c00000001684583326584,0.11671773546032795
NB NICKY BOY,Men Printed Hooded Neck Yellow T-Shirt,259,61,https://www.flipkart.com/nb-nicky-boy-printed-men-hooded-neck-yellow-t-shirt/p/itmee09e63fea7cb?pid=TSHGM98SD6UDWTSR&lid=LSTTSHGM98SD6UDWTSR8ZCQDH&marketplace=FLIPKART&store=clo%2Fash&srno=b_13_501&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L2_view-all&fm=organic&iid=en_8%2BTs%2BleCa5AloOZA2jayM%2BrlFAYiHXfiz6qkLcswleqV1jtdad6c85TOugenXdXQJKySYeZYlAA4z6lDWBtDwQ%3D%3D&ppt=None&ppn=None&ssid=0u4im1qzgg0000001684583340184,0.1362763414390864
JUGULAR,Men Solid Hooded Neck Black T-Shirt,289,67,https://www.flipkart.com/jugular-solid-men-hooded-neck-black-t-shirt/p/itmeed1e7232636c?pid=TSHGHZRDTWN76DZ4&lid=LSTTSHGHZRDTWN76DZ4AIAVBW&marketplace=FLIPKART&store=clo%2Fash&srno=b_13_509&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L2_view-all&fm=organic&iid=e6204e74-cab0-4c9d-ae03-529ae2949585.TSHGHZRDTWN76DZ4.SEARCH&ppt=None&ppn=None&ssid=0u4im1qzgg0000001684583340184,0.31878402175377923
TQH,Pack of 3 TQH Solid Men Round Neck Sleeveless Navy Blue...,409,86,https://www.flipkart.com/tqh-solid-men-round-neck-green-black-grey-t-shirt/p/itm71e52509e1e5b?pid=TSHGGJMHW2JGGTZC&lid=LSTTSHGGJMHW2JGGTZCLJMW7N&marketplace=FLIPKART&store=clo%2Fash&srno=b_13_513&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L2_view-all&fm=organic&iid=e6204e74-cab0-4c9d-ae03-529ae2949585.TSHGGJMHW2JGGTZC.SEARCH&ppt=None&ppn=None&ssid=0u4im1qzgg0000001684583340184,0.10371551133313005
London Hills,Men Striped Hooded Neck Black T-Shirt,444,65,https://www.flipkart.com/london-hills-striped-men-hooded-neck-black-t-shirt/p/itmce1564468cd8c?pid=TSHGGTH3MACPA2ZZ&lid=LSTTSHGGTH3MACPA2ZZEXSWGZ&marketplace=FLIPKART&store=clo%2Fash&srno=b_14_533&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L2_view-all&fm=organic&iid=7a3e0099-12a5-4680-b1bb-474b28700a14.TSHGGTH3MACPA2ZZ.SEARCH&ppt=None&ppn=None&ssid=o5fjwonodc0000001684583351813,0.31878402175377923
Peter England University,Men Super Slim Fit Checkered Casual Shirt,649,50,https://www.flipkart.com/peter-england-university-men-checkered-casual-blue-shirt/p/itm517c0f1145e92?pid=SHTG5KY3XWQTY7JC&lid=LSTSHTG5KY3XWQTY7JCZUGFVF&marketplace=FLIPKART&store=clo%2Fash&srno=b_14_545&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L2_view-all&fm=organic&iid=7a3e0099-12a5-4680-b1bb-474b28700a14.SHTG5KY3XWQTY7JC.SEARCH&ppt=None&ppn=None&ssid=o5fjwonodc0000001684583351813,0.12536693798731732
Roadster,Men Solid Round Neck Grey T-Shirt,462,66,https://www.flipkart.com/roadster-solid-men-round-neck-grey-t-shirt/p/itm4aeb72f748b54?pid=TSHGG68HJ93GBFDA&lid=LSTTSHGG68HJ93GBFDAB4J8OY&marketplace=FLIPKART&store=clo%2Fash&srno=b_14_553&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L2_view-all&fm=organic&iid=7a3e0099-12a5-4680-b1bb-474b28700a14.TSHGG68HJ93GBFDA.SEARCH&ppt=None&ppn=None&ssid=o5fjwonodc0000001684583351813,0.1362763414390864
BASE 41,Men Slim Fit Checkered Spread Collar Casual Shirt,359,67,https://www.flipkart.com/base-41-men-checkered-casual-red-shirt/p/itm79a2ddfd0325f?pid=SHTGKFFHHVVY2DKJ&lid=LSTSHTGKFFHHVVY2DKJHMZGG5&marketplace=FLIPKART&store=clo%2Fash&srno=b_15_573&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L2_view-all&fm=organic&iid=10d85b1f-a032-41cd-932b-577a0548c9ad.SHTGKFFHHVVY2DKJ.SEARCH&ppt=None&ppn=None&ssid=ctbiqomb9s0000001684583363059,0.11671773546032795
HIGHLANDER,Men Slim Fit Printed Cut Away Collar Casual Shirt,474,75,https://www.flipkart.com/highlander-men-printed-casual-blue-shirt/p/itm6de85b8650993?pid=SHTGZ4ZZBHGRWFHV&lid=LSTSHTGZ4ZZBHGRWFHVITZ2QW&marketplace=FLIPKART&store=clo%2Fash&srno=b_15_589&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L2_view-all&fm=organic&iid=10d85b1f-a032-41cd-932b-577a0548c9ad.SHTGZ4ZZBHGRWFHV.SEARCH&ppt=None&ppn=None&ssid=ctbiqomb9s0000001684583363059,0.10964258683453854
AUSK,"Men Striped Polo Neck Black, Maroon T-Shirt",329,78,https://www.flipkart.com/ausk-striped-men-polo-neck-black-maroon-t-shirt/p/itm40556d97a8b1c?pid=TSHGMZZMTDRBHVHS&lid=LSTTSHGMZZMTDRBHVHSBWKCA9&marketplace=FLIPKART&store=clo%2Fash&srno=b_15_593&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L2_view-all&fm=organic&iid=10d85b1f-a032-41cd-932b-577a0548c9ad.TSHGMZZMTDRBHVHS.SEARCH&ppt=None&ppn=None&ssid=ctbiqomb9s0000001684583363059,0.2910691023819054
BlueMatrix,Men Regular Fit Solid Casual Shirt,384,80,https://www.flipkart.com/bluematrix-men-solid-casual-white-shirt/p/itm5b9a45a96f135?pid=SHTGMASXGBM9NKBQ&lid=LSTSHTGMASXGBM9NKBQE8E2UL&marketplace=FLIPKART&store=clo%2Fash&srno=b_16_605&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L2_view-all&fm=organic&iid=ff4a79af-2e7f-47aa-b4e7-a6f334c53cc3.SHTGMASXGBM9NKBQ.SEARCH&ppt=None&ppn=None&ssid=y6anfstvz40000001684583376057,0.1362763414390864
TRIPR,Men Printed Round Neck Brown T-Shirt,199,85,https://www.flipkart.com/tripr-printed-men-round-neck-brown-t-shirt/p/itm46b9996b2f777?pid=TSHGBJCGZGCT6EVM&lid=LSTTSHGBJCGZGCT6EVMCIU833&marketplace=FLIPKART&store=clo%2Fash&srno=b_16_613&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L2_view-all&fm=organic&iid=ff4a79af-2e7f-47aa-b4e7-a6f334c53cc3.TSHGBJCGZGCT6EVM.SEARCH&ppt=None&ppn=None&ssid=y6anfstvz40000001684583376057,0.1362763414390864
FUBAR,Men Slim Fit Printed Spread Collar Casual Shirt,329,78,https://www.flipkart.com/fubar-men-printed-casual-pink-shirt/p/itm8420e142d5f82?pid=SHTGG7EFSSNYWYGZ&lid=LSTSHTGG7EFSSNYWYGZJPJHUW&marketplace=FLIPKART&store=clo%2Fash&srno=b_16_625&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L2_view-all&fm=organic&iid=ff4a79af-2e7f-47aa-b4e7-a6f334c53cc3.SHTGG7EFSSNYWYGZ.SEARCH&ppt=None&ppn=None&ssid=y6anfstvz40000001684583376057,0.11671773546032795
NB NICKY BOY,Men Printed Round Neck Pink T-Shirt,249,62,https://www.flipkart.com/nb-nicky-boy-printed-men-round-neck-pink-t-shirt/p/itmcd06971611930?pid=TSHGK4VYBEDEHZBZ&lid=LSTTSHGK4VYBEDEHZBZ7BSTXZ&marketplace=FLIPKART&store=clo%2Fash&srno=b_16_629&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L2_view-all&fm=organic&iid=ff4a79af-2e7f-47aa-b4e7-a6f334c53cc3.TSHGK4VYBEDEHZBZ.SEARCH&ppt=None&ppn=None&ssid=y6anfstvz40000001684583376057,0.1362763414390864
PETER ENGLAND,Men Slim Fit Solid Formal Shirt,539,55,https://www.flipkart.com/peter-england-men-solid-formal-orange-shirt/p/itmfdbe7ec67b2fc?pid=SHTGDAXJYGPBZP6P&lid=LSTSHTGDAXJYGPBZP6P6I4DEN&marketplace=FLIPKART&store=clo%2Fash&srno=b_16_633&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L2_view-all&fm=organic&iid=ff4a79af-2e7f-47aa-b4e7-a6f334c53cc3.SHTGDAXJYGPBZP6P.SEARCH&ppt=None&ppn=None&ssid=y6anfstvz40000001684583376057,0.1362763414390864
METRONAUT By Flipkart,Printed Men Polo Neck Orange T-Shirt,299,75,https://www.flipkart.com/metronaut-printed-men-polo-neck-orange-t-shirt/p/itmb51be1ad19c3a?pid=TSHGC3D5ZMBXPKEV&lid=LSTTSHGC3D5ZMBXPKEV1E7XQX&marketplace=FLIPKART&store=clo%2Fash&srno=b_17_645&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L2_view-all&fm=organic&iid=57902ce7-fde2-404f-9be0-729bc6ab3751.TSHGC3D5ZMBXPKEV.SEARCH&ppt=None&ppn=None&ssid=8rwv12nrr40000001684583390085,0.1362763414390864
PETER ENGLAND,Men Printed Crew Neck Multicolor T-Shirt,559,30,https://www.flipkart.com/peter-england-printed-men-crew-neck-multicolor-t-shirt/p/itmc6388deb33bc6?pid=TSHGMXGGEXJN3ZAK&lid=LSTTSHGMXGGEXJN3ZAKKM6E3D&marketplace=FLIPKART&store=clo%2Fash&srno=b_17_649&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L2_view-all&fm=organic&iid=57902ce7-fde2-404f-9be0-729bc6ab3751.TSHGMXGGEXJN3ZAK.SEARCH&ppt=None&ppn=None&ssid=8rwv12nrr40000001684583390085,0.1362763414390864
